word,sentence,wakati
ぱーきん,"こちら から 「 こい ん ぱ ー きん ぐ の 場所 は 何処 です か ?」 と 聞く まで 場所 も 教え て くれ ない ', 
",0
ぱーきん,"東横 いん 会員 予約 で は なかっ た の です が 、 駐車 場 の 案内 は 電話 予約 のみ と の こと で 、 最 寄 の こい ん ぱ ー きん ぐ に 適当 に 説明 さ れ 、 笑顔 も なく 不愉快 な 感じ でし た ', 
",0
ぱーきん,"駐車 場 が 満車 で 近隣 の 徒歩 10 分の こい ん ぱ ー きん ぐってありえないでしょ ', 
",0
ぱーきん,"ほてる の 駐車 場 が 数 台 しか 止まら ず 不満 、 目 の 前 に こい ん ぱ ー きん ぐ が あり ます が 、 ほぼ 満車 ', 
",0
ぱーきん,"とても 利用 する 気 に なれ ず 離れ たり ぱ ー く の こい ん ぱ ー きん ぐ を 利用 し まし た ', 
",0
ぱーきん,"こい ん ぱ ー きん ぐ が 多く 、 ほてる と 変わら ない か 、 安価 な ので その 方 が 便利 です ', 
",0
ぱーきん,"新しい ほてる な の か 、 全体 に は きれい でし た が 、 ほてる に 到着 し て 前 の 駐車 場 に 駐車 でき ない の か 聞く と 、 前 の 道路 が 狭く 、 軽 のみ 許可 し て いる と の こと だっ た が 、 ２つ 隣 の こい ん ぱ ー きん ぐに は 、 普通 乗用車 が いっぱい 駐車 し て い た ', 
",0
ぱーきん,"ほてる 隣 の 駐車 場 が 満車 だっ た ため 、 どこ に 停めれ ば 良い の か 聞い た ところ 、 「 お客様 で 近隣 の こい ん ぱ ー きん ぐ を 探し て 頂く よう に なり ます ね ！ ！ 」 と 強め に 言い放た れ まし た ', 
",0
ぱーきん,"駐車 場 の 容量 が 小さい ので 、 すぐ に 一 杯 に なる ので 近隣 の こい ん ぱ ー きん ぐ を 探さ ない と なり ませ ん が 、 ほてる の 周り は 一方 通行 が 多 慣れ て い ない と ちょっと 大変 です ', 
",0
ぱーきん,"朝 の 利用 時間 が 遅く 使用 でき ない ので 自分 で ぱ ー きん ぐ を 探し まし た ', 
",0
ぱーきん,"近隣 の ぱ ー きん ぐで 2000 円 かかり まし た ', 
",0
ぱーきん,"ぱ ー きん ぐ の 案内 看板 に も 宿泊 者 に 限る 旨 の 記載 が なく 、 係 の 方 に も 「 宿泊 です か ？ 」 と 確認 さ れ なかっ た 上 で の 事 な ので 非常 に 憤慨 し まし た ', 
",0
ぱーきん,"近隣 の こい ん ぱ ー きん ぐ について 、 ふろ ん と に 尋ね た が 、 説明 が 不親切 で 、 １ 泊 の 駐車 料金 が ものすごく 高く つい た ', 
",0
ぱーきん,"あらかじめ 駐車 場 の 件 は 問い合わせ し 、 予約 が いっぱい な ので 近く の こい ん ぱ ー きん ぐ を 紹介 する と いわ れ た が 、 いざ 到着 し て みる と 、 なぜ 予約 し て い ない の か と 聞か れ た ', 
",0
ぱーきん,"近隣 の ぱ ー きん ぐ （ Times 等 ） の 案内 図 を 渡さ れ た が 、 その 図 は 見 難く 、 かつ ５ か所 とも 満車 の 状態 で 、 １ 時間 あまり 掛け て ようやく ６ か所 目 が 見つかっ た ', 
",0
ぱーきん,"狭く て 汚い ぱ ー きん ぐで 、 荷物 が 盗難 に あわ ない か 心配 する よう な ところ で あっ た ', 
",0
ぱーきん,"追伸 
",0
ぱーきん,"ほてる で 駐車 料金 千 円 を 払い まし た が 、 ぱ ー きん ぐで 料金 を 確認 し たら 500 円 でし た ', 
",0
ぱーきん,"各 ぱ ー きん ぐと 提携 し て いる みたい です が 料金 高 過ぎ と 思い ます ', 
",0
ぱーきん,"部屋 も 窓 の 外 に は ぱ ー きん ぐと 思わ れる 壁 が 目 の 前 で 光 が 全く 入ら ない ', 
",0
ぱーきん,"駐車 場 も 震災 の 影響 で 近く の こい ん ぱ ー きん ぐ を 案内 さ れ まし た が 予約 時 に 表記 さ れ て いれ ば 予約 し なかっ た かも しれ ない と 思い お金 を 返し て ほしい くらい です ', 
",0
ぱーきん,"近く の こい ん ぱ ー きん ぐ を 使う よう に 指示 さ れ 、 利用 し たら 5 , 000 円 取ら れ た ', 
",0
ぱーきん,"楽天 とら べ る に 、 駐車 場 有り と あっ た ので 選び まし た が 、 ち ぇっくいんすると 、 震災 の 影響 で た わ ー ぱ ー きん ぐ が 使え ない ので 、 近隣 の こい ん ぱ ー きん ぐ を 使う よう に 言わ れ た ', 
",0
ぱーきん,"駐車 場 の 有る 無し や 提携 駐車 場 の 無 しも 記載 さ れ て おら ず 、 電話 で の 確認 ( 宿泊 前日 ) の 際 も 近く に こい ん ぱ ー きん ぐ が 幾つ か 有り ます と だけ で 不親切 でし た ', 
",0
ぱーきん,"今回 は 駐車 場 利用 が あっ た の です が 、 立体 駐車 場 の 利用 さ い ず が 車 の 全長 が ５ ｍ という 説明 は ふろ ん と で さ れ た の です が 、 実際 の 立体 駐車 場 に は 係員 は 居 なく 、 たまたま 、 自分 の 車 の 全長 も ５ ｍ だっ た の です が 、 その 説明 を ふろ ん と で さ せ て 頂い た に も かかわら ず 、 結局 、 立体 駐車 場 に 入ら ず 、 再び 、 ふろ ん と に 行き 話し を し た ところ 、 「 民間 の こい ん ぱ ー きん ぐ に 入れ て 下さい ', 
",0
ぱーきん,"ほてる 横 の 駐車 場 が 満杯 で 、 遅く に 行く と 近隣 の ぱ ー きん ぐ を 紹介 さ れ ます ', 
",0
ぱーきん,"21 時 過ぎ に 到着 し 駐車 場 の こと を 聞く と 「 既に 満車 の ため 近く の こい ん ぱ ー きん ぐ を 利用 し て ください 、 そちら は 提携 し て い ない ので 全額 お客様 の 負担 と なり ます 」 と の こと ', 
",0
ぱーきん,"施設 案内 の 所 に は \ u 3000 駐車 場 立体 60 台 、 平 置 6 台 収容 \ u 3000 先着 順 \ u 300016 時 ～ 翌 10 時 ¥ 500 税込 / 1 泊 \ u 3000 と あり ます がち ぇっくいんの 時 に 満車 の 為 近く の こい ん ぱ ー きん ぐ に 駐車 し て と 言わ れ た ので 駐車 し まし た がち ぇっくあうとの 時 に 駐車 料金 の 事 を 聞い たら こちら の 全額 負担 の 事 ', 
",0
ぱーきん,"せめて 施設 案内 の 所 に 満車 で 駐車 出来 ない 時 は こい ん ぱ ー きん ぐにて 客 の 全額 負担 と 書き 、 ち ぇっくいんの 時 に も その 事 を 言っ て 欲しい です ', 
",0
ぱーきん,"茨城 から 車 で 夜 の 高速 を 飛ばし て 、 到着 し た の は 朝 5 時 頃 でし た が 、 午後 3 時 まで は 車 を ほてる の ぱ ー きん ぐ に 入れる と １ ４ ０ ０ 円 掛かる と 言わ れ 、 
",0
ぱーきん,"そのまま 車 で 観光 に 出掛け まし た ', 
",0
ぱーきん,"午後 ４ 時 頃 ち ぇっくいんのためほてるに 戻る と 、 すでに 駐車 場 は 満車 で 、 近隣 の 有料 ぱ ー きん ぐ を 案内 さ れ まし た （ 自己 負担 ）', 
",0
ぱーきん,"ふろ ん と すたっ ふも 「 治安 が 良い 場所 と は いえ ませ ん 」 と はっきり 言う だけ に 、 周辺 は 繁華 街 です ので 、 ほてる の 駐車 場 が 満車 の 場合 近隣 ぱ ー きん ぐ に 止める 事 に なっ た 場合 は 自己 責任 で り すく を 負う しか あり ませ ん ', 
",0
ぱーきん,"( 相手 は 女性 ) 教え て 貰っ た 100 円 ぱ ー きん ぐ の 契約 駐車 場 も 既に 満杯 で 一方 通行 の 細い 道 を 挟ん だ 向かい が 同じ 100 円 ぱ ー きん ぐ の 契約 駐車 場 だ と 思い 駐車 し まし た ', 
",0
ぱーきん,"( 相手 は 女性 ) 教え て 貰っ た 100 円 ぱ ー きん ぐ の 契約 駐車 場 も 既に 満杯 で 一方 通行 の 細い 道 を 挟ん だ 向かい が 同じ 100 円 ぱ ー きん ぐ の 契約 駐車 場 だ と 思い 駐車 し まし た ', 
",0
ぱーきん,"建物 は 新しい ので 綺麗 で 当たり前 ！ ただ 、 ふろ ん と の 対応 は 最悪 ！ 駐車 場 が 満車 な ので 、 近く の こい ん ぱ ー きん ぐ を 尋ね に ふろ ん と に 行く も 、 ち ぇっくいん 客 の 作業 が 遅く 7 分の 待ち ！ ！ ！ 挙げ句 の 果て に は 、 割り込み 客 のち ぇっくいん 作業 に ・ ・ ・ ', 
",0
ぱーきん,"次に 駐車 場 です が 、 駐車 場 が 先着 順 で 数 台 しか 止め られ ず 近隣 の 有料 ぱ ー きん ぐ を 利用 し まし た ', 
",0
ぱーきん,"どうしても の 方 に は 、 こい ん ぱ ー きん ぐですか ！？', 
",0
ぱーきん,"しかし 、 現地 に 着い て みる と 、 隣接 駐車 場 は がらがら な のに 、 駐車 場 の 管理 人 の 人 から 満車 な ので 、 近く の ぱ ー きん ぐ に 行っ て 下さい と 言わ れ まし た ', 
",0
ぱーきん,"仕方 なく 近く の ぱ ー きん ぐ に 停め ち ぇっくいんしました ', 
",0
ぱーきん,"ぱ ー きん ぐ が 動く 毎 に 部屋 が 揺れ 落ち着き ませ ん でし た ', 
",0
ぱーきん,"ちゃっ くい ん 可能 時間 の １ ６ 時 丁度 くらい に 到着 し まし た が 、 専用 駐車 場 は いっ ぱいなのでこいんぱ ー きん ぐ に 停める よう 案内 さ れ まし た ', 
",0
ぱーきん,"案内 さ れ た 近く の こい ん ぱ ー きん ぐ は 満車 で 他 の 駐車 場 に 停め まし た ', 
",0
ぱーきん,"ふろ ん と で 車 は 高 さ が 150 cm 以上 の 旨 伝える と 、 近隣 の ぱ ー きん ぐ を 案内 さ れ まし た が 、 一番 近い ところ は 最大 2000 円 と の 案内 ', 
",0
ぱーきん,"ふろ ん と 対応 が 非常 に 不満 !!!! 車 利用 で 、 到着 時 ふろ ん と で 駐車 場 の 案内 を 頼ん だら 、 まず 車検 証 を 見せろ と の 事 、 車検 証 を 見せる と 、 制限 お ー ば ー で 入庫 は だめ だ と の 事 、 近く の こい ん ぱ ー きん ぐ を 自分 で 探せ と の 事 ', 
",0
ぱーきん,"不満 点 ①\ u 3000 駐車 場 料金 \ u 3000 \ u 3000 \ u 3000 これ について は 早急 に 改善 す べき \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 荷物 と 家族 を 下ろし 、 近く の こい ん ぱ ー きん ぐ に 停め て 、 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 たくし ー で ほてる に 再 到着 し た 方 が 断然 お 得 ・ ・ ・ \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 普通 に 駐車 料金 だけ で 5 , 000 円 超え ます よ 不 満点 ②\ u 3000 ふろ ん と の 対応 \ u 3000 観覧 車 ＆ 周 遊ばす のち けっ と 付き だっ た の です が 、 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 3000 \ u 30001 / 5 は 観覧 車 を はじめ 、 遊園 地 が 休園 日 でし た ', 
",0
ぱーきん,"12 時 過ぎ に 、 仕方 なく 近く の こい ん ぱ ー きん ぐ まで 駐車 し に いき まし た ', 
",0
ぱーきん,"帰り 地下 の た わ ー たい ぷのぱ ー きん ぐから 車 を 出す 時 に 、 駐車 場 係 の 中年 の 男性 に 酷い 対応 を さ れ まし た ', 
",0
ぱーきん,"ですが 、 ぱ ー きん ぐ を 探し た わ ー の 駐車 場 に 入れ た 際 に 「 すいません が 、 に ゅ ー お ー た に の 泊り 客 です が ここ で 良い の でしょ う か ？ 」 という 問い に対して 駐車 場 の 係り の 方 は 「 どちら に お 泊まり です か ？ た わ ー 、 めいん ？ 」 と 息子 夫婦 が 乗っ てる 軽自動車 を 見 まわし さ も 馬鹿 に する 目線 で そっけ ない 回答 ', 
",0
ぱーきん,"ぱ ー きん ぐのことも 電話 で わざわざ 確認 を 取っ た のに 、 ち ぇっくあうとの 日 は 1 時半 まで その あと 4 時間 は 大丈夫 だ けど 、 もっと 停める なら ぱ ー く の 駐車 場 に 移動 し た ほう が 安上がり で 安心 です ・ ・ だって ', 
",0
ぱーきん,"ほてる の 敷地 内 に ある こい ん ぱ ー きん ぐ に 駐車 し て ち ぇっくいんしました ', 
",0
ぱーきん,"ほてる の 専用 有料 駐車 場 が 満車 だっ た ので 、 離れ た こい ん ぱ ー きん ぐ に 止め まし た が 、 提携 の こい ん ぱ ー きん ぐがあると 助かり ます ', 
",0
ぱーきん,"ほてる の 専用 有料 駐車 場 が 満車 だっ た ので 、 離れ た こい ん ぱ ー きん ぐ に 止め まし た が 、 提携 の こい ん ぱ ー きん ぐがあると 助かり ます ', 
",0
ぱーきん,"車 で 伺い まし た が 、 当日 は GW 真っ 只 中 という こと も あっ て か ほてる 横 の こい ん ぱ ー きん ぐ は 満車 ・ ・ ・ ', 
",0
ぱーきん,"すたっ ふ の 方 に 近く の ぱ ー きん ぐ を 聞い た ところ 親切 に 地図 を 頂き 説明 し て いただき まし た が まぁ 遠い ・ ・ ・ ', 
",0
ぱーきん,"駐車 場 が 満車 で こい ん ぱ ー きん ぐにとめにいかねばならずめんどくさかったです ', 
",0
ぱーきん,"立地 を 含め て よい と は 思い ます が 、 駐車 場 の 案内 が 全く なかっ た ので 仕方 なく 、 すぐ 横 の こい ん ぱ ー きん ぐ に 停め た ところ 、 翌朝 の 精算 時 に ¥ ５ ， ０ ０ ０ も かかっ て しまっ た ', 
",0
ぱーきん,"・ 立 駐 が いっぱい で 停め られ ず 近く は 高額 な ぱ ー きん ぐし か あり ませ ん でし た ', 
",0
ぱーきん,"しかも 説明 さ れ た こい ん ぱ ー きん ぐはめっちゃ 遠い ！ 暑い 中 １ ５ 分 くらい 重い 荷物 を 持っ て 歩か さ れ 、 既に げんなり ', 
",0
ぱーきん,"駐車 場 も 一 杯 でし た が 、 案内 の 人 に こい ん ぱ ー きん ぐ の 方 が 安い です よ と 言わ れ まし た ', 
",0
ぱーきん,"提携 さ れ て いる こい ん ぱ ー きん ぐがあることにはあるのですが 、 ずっと 満車 ', 
",0
ぱーきん,"ちなみに 台数 限定 で 利用 でき ず 近く の こい ん ぱ ー きん ぐ を 利用 し て 3000 円 ほど かかり まし た ', 
",0
ぱーきん,"近隣 こい ん ぱ ー きん ぐ を 利用 し て くれ と 言わ れ 、 ふろ ん と で 「 どこ が 安い です か ？ 」 と 訪ねる と 「 自分 で 行っ て 確かめ て くれ 」 と 言わ れ まし た ', 
",0
ぱーきん,"地理 に 不馴れ な 為 に 近く の ぱ ー きん ぐ に 停め た ん です が 、 朝 精算 する と 4300 円 … これから は 違う ほてる を 利用 しよ う と 思い ます ', 
",0
ぱーきん,"近く の こい ん ぱ ー きん ぐぐらい 把握 し て 、 紹介 し て くれ て も 良い ん じゃ ない か な … ', 
",0
ぱーきん,"先日 、 名古屋 出張 で 利用 さ せ て もらい まし た が 、 残念 です が 最低 でし た いつも 常宿 として わり と 全国 の あ ぱほてるを 利用 し ます が 今回 は ひどかっ た です まず 駐車 場 が いっぱい で 近 場 の こい ん ぱ ー きん ぐ を 案内 さ れ まし た が 1 泊 ¥ ３ 、 ２ ０ ０ も かかり それ を 受付 の 方 に 電話 し て 事情 を 説明 し て も 冷たく 扱わ れ 普通 ¥ １ 、 ５ ０ ０ くらい ？ 自己 責任 も ある と 思う が 満車 時 の 対応 案内 を もう少し 考え て ほしい あと お 風呂 だ が 大 浴場 も ある こと で 常宿 と し て いる が 入浴 後 、 ぷ ー る の 消毒 材 の よう な 匂い が 体 から 感じ 1 日 近く 感じ た ', 
",0
ぱーきん,"」 と 言わ れ 、 周辺 の 打ち切り なし の こい ん ぱ ー きん ぐ へ 入れる 羽目 に ・ ・ ・ ', 
",0
ぱーきん,"帯広 のど の ほてる も 駐車 場 は 定額 に し て おり 空き が なけれ ば こい ん ぱ ー きん ぐ など に 通さ れる が あ ぱほてるはそれがない ', 
",0
ぱーきん,"今回 仕事 の 出張 で 利用 さ せ て もらい まし た が \ u 3000 車 が 大きい と 駐車 場 が 遠い し 提携 駐車 場 に 行く の も 面倒 で 隣 の こい ん ぱ ー きん ぐ の 方 が 面倒 なく 安い し \ u 3000 こ いんらん どり ー は 無い に 等しい し 連 泊 に は 向い て ない です 近所 に こ いんらん どり ー も なく 今回 の 出張 は 非常 に 不便 な 思い を し まし た 繁華 街 に は 近い ので 食事 等 は 便利 でし た が それ 以外 の 利点 は ない です ', 
",0
ぱーきん,"結局 近く の ぱ ー きん ぐ に 停め 直し て 荷物 を 運ん だり … せっかく お 得 な ぷらんを 選ん で も 駐車 場代 だけ で 2 , 000 円 近く かかり まし た ', 
",0
ぱーきん,"近く の こい ん ぱ ー きん ぐと 価格 も 殆ど 変わら ない ', 
",0
ぱーきん,"あ ぱほてるは 海浜幕張 や 京都 で 宿泊 し た こと が あり 、 好き な ので 予約 し まし た 到着 する と ほてる の 駐車 場 は 既に 満車 で 、 対応 の 良い ふろ ん と の 女性 が 出 て き て くれ て こい ん ぱ ー きん ぐ を 案内 し て くれ て 助かり まし た が 、 立地 から 考え て 提携 駐車 場 を 用意 し とく べき で は ？ と 思い ます 以前 違う ほてる だっ た 建物 を そのまま 使っ て いる の でしょ う 変わっ た 作り です し 、 とても 不便 です ね えれ べ ー た ー も 一つ しか あり ませ ん 部屋 に 入る と かび の 匂い が し まし た と いれ を すぐ 使お う と ゆ に っと のど あ を 開ける と 、 下水 の 匂い と かび の 匂い が 充満 とてつもなく 狭く 汚く 大変 不便 です お茶 は 置い て あり まし た が こ ー ひ ー は 無く 、 ふろ ん と に 電話 を する と 少し 年配 の 女性 の 声 で 「 あり ませ ん 」 の 一言 くっしょ ん 言葉 も 無く 、 ほてる ふろ ん と の 対応 と は 思え ませ ん でし た 朝食 は まあ 、 美味しかっ た です 言う ほど 種類 は あり ませ ん でし たり ふ ぉ ー むし たり 社員 教育 を さ れ て から お ー ぷんしたら ？ と 思い ます と ー たる し て 今 の 所 、 次 は あり ませ ん 名前 は 有名 な あ ぱほてるなのに 残念 で なり ませ ん ', 
",0
ぱーきん,"ほてる 基本 情報 の 中 に 駐車 場 
",0
ぱーきん,"敷地 内 立体 （ 車 高 制限 150 cm ） 1 , 050 円 / 1 泊 こい ん ぱ ー きん ぐ （ 徒歩 1 分 ） 700 円 / 24 時間 
",0
ぱーきん,"と 明記 し て ある に も かかわら ず ・ ・ ・ 近く まで 行っ て 電話 で こい ん ぱ ー きん ぐ の 場所 を 問い合わせ する と 説明 が ある どころか 、 近く に は こい ん ぱ ー きん ぐはたくさんありますがどれが ７ ０ ０ 円 / 24 時間 か 分かり ませ ん ', 
",0
ぱーきん,"ほてる 基本 情報 の 中 に 駐車 場 
",0
ぱーきん,"敷地 内 立体 （ 車 高 制限 150 cm ） 1 , 050 円 / 1 泊 こい ん ぱ ー きん ぐ （ 徒歩 1 分 ） 700 円 / 24 時間 
",0
ぱーきん,"と 明記 し て ある に も かかわら ず ・ ・ ・ 近く まで 行っ て 電話 で こい ん ぱ ー きん ぐ の 場所 を 問い合わせ する と 説明 が ある どころか 、 近く に は こい ん ぱ ー きん ぐはたくさんありますがどれが ７ ０ ０ 円 / 24 時間 か 分かり ませ ん ', 
",0
ぱーきん,"ほてる 基本 情報 の 中 に 駐車 場 
",0
ぱーきん,"敷地 内 立体 （ 車 高 制限 150 cm ） 1 , 050 円 / 1 泊 こい ん ぱ ー きん ぐ （ 徒歩 1 分 ） 700 円 / 24 時間 
",0
ぱーきん,"と 明記 し て ある に も かかわら ず ・ ・ ・ 近く まで 行っ て 電話 で こい ん ぱ ー きん ぐ の 場所 を 問い合わせ する と 説明 が ある どころか 、 近く に は こい ん ぱ ー きん ぐはたくさんありますがどれが ７ ０ ０ 円 / 24 時間 か 分かり ませ ん ', 
",0
ぱーきん,"先着 順 で 駐車 場 に 停め られ ず 、 その 説明 も 要領 を 得 ず に 結局 駅前 の 公共 ぱ ー きん ぐ へ 停める 羽目 に ', 
",0
ぱーきん,"雪 の 少ない 場所 へ 置か せ て 欲しい 旨 を 伝える と 拒否 さ れ 、 近隣 の ぱ ー きん ぐ に 止める と 言う と 駐車 料金 は 返却 出来 ない と … \ u 3000 全く 選択肢 の 無い 状態 で 正に いじめ に あっ て いる 気分 でし た ', 
",0
ぱーきん,"駐車 場 が 満車 で あっ た ので 、 こい ん ぱ ー きん ぐ を 案内 さ れ た が 割高 な ところ を 案内 さ れ た ', 
",0
ぱーきん,"再度 外出 し て 帰っ たら 駐車 場 の 空き が なく 、 少し 離れ た ぱ ー きん ぐ を 案内 さ れ まし た ', 
",0
ぱーきん,"① 駐車 場 が 夜 遅く 仕事 で 帰っ たら 満車 で 近く の 有料 ぱ ー きん ぐ 使用 し た ', 
",0
ぱーきん,"【 駐車 場 】 一 杯 で こい ん ぱ ー きん ぐ を 案内 さ れ まし た が 良く わから ない 地図 でし た ', 
",0
ぱーきん,"土地 感 が 分から ず 、 駐車 場 の 案内 に関して も 最初 に 電話 で ふろ ん と の 方 から APA の 駐車 場 は 無い ので ほてる 横 の おれん じ の 看板 の ぱ ー きん ぐ に 停め て 下さい と 言わ れ 、 その 通り 駐車 し まし た ', 
",0
ぱーきん,"駐車 場 が 少なく 、 停め れ なかっ た ので 普通 の こい ん ぱ ー きん ぐ に 停め て ください と の こと でし た ', 
",0
ぱーきん,"以前 、 他 の びじねすほてるではぱ ー きん ぐ 代 を 負担 し て くれ てる ところ も あっ た ので 、 とても 残念 ', 
",0
ぱーきん,"平日 の 19 ： 30 位 に 到着 だっ た が ３ ８ 台 ある と 書い て ある 駐車 場 は 満車 で 近隣 の こい ん ぱ ー きん ぐ に 自己 負担 で の 駐車 を さ せ られ た ', 
",0
ぱーきん,"立地 条件 と ほてる の 質 は 、 金額 面 も 含め て 満足 し た が 、 駐車 場 が ３ ５ 台 分 しか なく 、 近く の こい ん ぱ ー きん ぐ に 有料 で 停める こと に なっ た ', 
",0
ぱーきん,"ほてる に 隣接 する あ ぱゔぃらぱ ー きん ぐ を 利用 し まし た ', 
",0
ぱーきん,"提携 の ぱ ー きん ぐ が 立体 駐車 で とても 狭く （ 後で 地元 の 方 に 聞い たら 軽自動車 で も たいへん とか ・ ・ ・ ） 駐車 する の に 非常 に 苦労 し まし た ', 
",0
ぱーきん,"すぐ 近く に 広い ぱ ー きん ぐ も 空い て い た し 、 ふろ ん と の 方 も 車 を 見 て い た ので 、 提携 に こだわら ず 、 少し （ ぷらす 200 円 ） 高く て も そちら を 教え て 欲しかっ た です ', 
",0
ぱーきん,"25 時 に 着い て から ほてる の 駐車 場 が 空い て い なかっ た ので 近く の こい ん ぱ ー きん ぐ に 停める 様 に 電話 で 言わ れ まし た ', 
",0
ぱーきん,"まず その 案内 が 非常 に 、 感じ が 悪く 、 子供 が 寝 て いる の に ほてる の ふろ ん と まで 来 て こい ん ぱ ー きん ぐ の 場所 を 教える と 言わ れる し 、 どしゃ降り の 雨 が 降っ て いる のに 車 降り て 寝 てる 子 を 置い て 路 駐 し て 来い だ なんて どう 考え て も おかしい だろ と 思い ながら 自分 で 探し まし た ', 
",0
ぱーきん,"駐車 場 が 少なく ち ぇっくいんが 遅く なる と 有料 こい ん ぱ ー きん ぐになってしまう ', 
",0
ぱーきん,"駅 から 近い 立地 は 電車 利用 の 人 は いい かも 知れ ませ ん が 、 車 で は ほてる の 駐車 場 は 数 台 しか 停め られ ない し 、 隣 の こい ん ぱ ー きん ぐも 
",0
ぱーきん,"かなり 少ない 台数 しか 停め られ ない ので ちょっと 不便 ', 
",0
ぱーきん,"周辺 の こい ん ぱ ー きん ぐが 1 , 000 円 以下 な のに 案内 さ れ た 駐車 料金 が 線路 を 挟ん で 反対 側 で 1 , 000 円 と は いかが な もの か ', 
",0
ぱーきん,"いつも ど うり ほてる の 契約 し て いる 立体 駐車 場 に 停め て ふろ ん と に 行っ たら 、 「 今日 から 工事 に 入る ので すぐ 出庫 し て くだい 」 と 言わ れ 、 いつも より 高い しかも 途中 出庫 でき ない こい ん ぱ ー きん ぐ に 案内 さ れ まし た ', 
",0
ぱーきん,"結局 15 分 くらい 歩い た ところ の 24 時間 最大 2000 円 の こい ん ぱ ー きん ぐ に 停め まし た ', 
",0
ぱーきん,"ほてる の 駐車 場 が 満車 の ため 
",0
ぱーきん,"別 の こい ん ぱ ー きん ぐ に 止める 指示 が あり 
",0
ぱーきん,"近く の こい ん ぱ ー きん ぐに 車 を 止め 
",0
ぱーきん,"次 の 日 
",0
ぱーきん,"ち ぇっくあうとし 駐車 場 の 精算 機 で お金 を 払っ て たら ２ ７ ０ ０ 円 も 取ら れ た ・ ・ ・ ほてる で 止める と １ ５ ０ ０ 円 で 
",0
ぱーきん,"止め れ ない 人 は 高額 な 駐車 場 料金 で ・ ・ ・ ちょっと 
",0
ぱーきん,"納得 が 出来 ない です ね 
",0
ぱーきん,"改善 さ れ ない の なら 次 の 宿泊 は あり ませ ん ', 
",0
ぱーきん,"ほてる の 駐車 場 が 満車 の ため 
",0
ぱーきん,"別 の こい ん ぱ ー きん ぐ に 止める 指示 が あり 
",0
ぱーきん,"近く の こい ん ぱ ー きん ぐに 車 を 止め 
",0
ぱーきん,"次 の 日 
",0
ぱーきん,"ち ぇっくあうとし 駐車 場 の 精算 機 で お金 を 払っ て たら ２ ７ ０ ０ 円 も 取ら れ た ・ ・ ・ ほてる で 止める と １ ５ ０ ０ 円 で 
",0
ぱーきん,"止め れ ない 人 は 高額 な 駐車 場 料金 で ・ ・ ・ ちょっと 
",0
ぱーきん,"納得 が 出来 ない です ね 
",0
ぱーきん,"改善 さ れ ない の なら 次 の 宿泊 は あり ませ ん ', 
",0
ぱーきん,"危篤 の 叔母 の 見舞 で ち ぇっくいんが 遅く なり 、 夕食 も それ から と 近く の 食事 処 を 紹介 し て もらっ た ところ 、 既に 閉店 で 看板 も 無い 状態 で 、 次に 紹介 さ れ た ところ は 駐車 場 も ４ 台 ほど の す ぺ ー す しか なく 、 こい ん ぱ ー きん ぐ も 近く に 無かっ た 上 に 、 足 の 不自由 な 義母 が 上がる こと が 出来 ない 階段 で しか 入れ ない ２ F の 店 と 相談 し た 自分 が 悪かっ た と 反省 し きり でし た ', 
",0
ぱーきん,"提携 駐車 場 が ある と 記載 が ある が 、 飲み屋 街 の 外れ に ある こい ん ぱ ー きん ぐ で 夜 に ち ぇっくいんする 場合 の 利用 は 不可能 と 考え て よい れ べ る ', 
",0
ぱーきん,"ぱ ー きん ぐやこんびに 、 飲食 店 が 近く に あり 便利 でし た ', 
",0
ぱーきん,"駐車 場 が たくさん ある （ ほてる 直結 の と こい ん ぱ ー きん ぐ ）', 
",0
ぱーきん,"土曜日 の 夜 9 時 頃 に ち ぇっくいんした 為 、 ほてる の 駐車 場 や ほてる 近く の こい ん ぱ ー きん ぐ が 全て 満車 で 、 受付 の 方 から 全て 満車 の 為 自分 達 で 探し て 下さい と の 事 でし た ', 
",0
ぱーきん,"他 に どの 辺 に ある とか 、 周辺 の こい ん ぱ ー きん ぐ の 地図 も なく 、 冷たい 対応 でし た ', 
",0
ぱーきん,"また 近隣 の こい ん ぱ ー きん ぐ の 方 が 安かっ た ', 
",0
ぱーきん,"けど 、 だいたい 何処 に 宿泊 し て も 、 車 使用 か 聞か れる 事 が 多い けど 、 こい ん ぱ ー きん ぐ の 提案 すら し て もらえ なかっ た です ', 
",0
ぱーきん,"第 に 駐車 場 を 案内 さ れ た が 前 の 駐車 し て いる 車 と の 距離 が 狭く とめ 辛い 結局 近く こい ん ぱ ー きん ぐに 1 泊 500 円 で 止め た ', 
",0
